,marca,preço,link
2589,FONTE CARREGADOR PARA ACER ASPIRE M5-581T 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222395/fonte-carregador-para-acer-aspire-m5-581t-19v-3-42a-65w-479-voltagem-de-entrada
2590,FONTE CARREGADOR PARA ACER ASPIRE S3-391 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222396/fonte-carregador-para-acer-aspire-s3-391-19v-3-42a-65w-479-voltagem-de-entrada
2591,FONTE CARREGADOR PARA ACER ASPIRE E5-471G 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222397/fonte-carregador-para-acer-aspire-e5-471g-19v-3-42a-65w-479-voltagem-de-entrada
2592,"FONTE CARREGADOR PARA ACER ASPIRE ES1-533-C3VD 19V 3,42A 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222399/fonte-carregador-para-acer-aspire-es1-533-c3vd-19v-3-42a-479-voltagem-de-entrada
2593,FONTE CARREGADOR PARA ACER ASPIRE V5-572 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222400/fonte-carregador-para-acer-aspire-v5-572-19v-3-42a-65w-479-voltagem-de-entrada
2594,FONTE CARREGADOR PARA ACER ASPIRE E5-471G-53XG 19V 3.42A 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222401/fonte-carregador-para-acer-aspire-e5-471g-53xg-19v-3-42a-479-voltagem-de-entrada
2595,FONTE CARREGADOR PARA NOTEBOOK ACER ASPIRE E5-473 19V 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222408/fonte-carregador-para-notebook-acer-aspire-e5-473-19v-479-voltagem-de-entrada
2596,FONTE CARREGADOR PARA ACER ASPIRE E5-573G 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222409/fonte-carregador-para-acer-aspire-e5-573g-19v-3-42a-65w-479-voltagem-de-entrada
2597,FONTE CARREGADOR PARA NOTEBOOK ACER ASPIRE E5-474 19V 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222410/fonte-carregador-para-notebook-acer-aspire-e5-474-19v-479-voltagem-de-entrada
2598,FONTE CARREGADOR PARA NOTEBOOK ACER ASPIRE E5-432 19V 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222411/fonte-carregador-para-notebook-acer-aspire-e5-432-19v-479-voltagem-de-entrada
2599,FONTE CARREGADOR PARA ACER ASPIRE V5-571 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222412/fonte-carregador-para-acer-aspire-v5-571-19v-3-42a-65w-479-voltagem-de-entrada
2600,"FONTE CARREGADOR P/ ACER ASPIRE E1 431 E1 471 19V 3,42A 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222413/fonte-carregador-p-acer-aspire-e1-431-e1-471-19v-3-42a-479-voltagem-de-entrada
2601,FONTE CARREGADOR P/ ACER TRAVELMATE 720 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222414/fonte-carregador-p-acer-travelmate-720-19v-3-42a-65w-479-voltagem-de-entrada
2602,FONTE CARREGADOR PARA NOTEBOOK ACER ASPIRE E5-422G 19V 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222415/fonte-carregador-para-notebook-acer-aspire-e5-422g-19v-479-voltagem-de-entrada
2603,FONTE CARREGADOR PARA NOTEBOOK ACER ASPIRE E5-473T 19V 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222416/fonte-carregador-para-notebook-acer-aspire-e5-473t-19v-479-voltagem-de-entrada
2604,FONTE CARREGADOR PARA ACER ASPIRE E5-471G-70CF 19V 3.42A 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222417/fonte-carregador-para-acer-aspire-e5-471g-70cf-19v-3-42a-479-voltagem-de-entrada
2605,FONTE CARREGADOR PAR ACER ASPIRE M5-582PG 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222418/fonte-carregador-par-acer-aspire-m5-582pg-19v-3-42a-65w-479-voltagem-de-entrada
2606,FONTE CARREGADOR PARA ACER ASPIRE E5-552G 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222420/fonte-carregador-para-acer-aspire-e5-552g-19v-3-42a-65w-479-voltagem-de-entrada
2607,FONTE CARREGADOR PARA ACER ASPIRE V5-431P 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222421/fonte-carregador-para-acer-aspire-v5-431p-19v-3-42a-65w-479-voltagem-de-entrada
2608,FONTE CARREGADOR PARA ACER E1-572-6_BR844 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222422/fonte-carregador-para-acer-e1-572-6_br844-19v-3-42a-65w-479-voltagem-de-entrada
2609,FONTE CARREGADOR PARA ACER ASPIRE V3-731 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222423/fonte-carregador-para-acer-aspire-v3-731-19v-3-42a-65w-479-voltagem-de-entrada
2610,FONTE CARREGADOR PARA ACER EXTENSA 4220 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222424/fonte-carregador-para-acer-extensa-4220-19v-3-42a-65w-479-voltagem-de-entrada
2611,FONTE CARREGADOR PARA ACER ASPIRE E5-721 19V 3.42A 65W 479 - PRETO - 110V/220V (BIVOLT),"R$ 78,99",https://www.kabum.com.br//produto/222434/fonte-carregador-para-acer-aspire-e5-721-19v-3-42a-65w-479-preto-110v-220v-bivolt-
2612,"FONTE CARREGADOR PARA GATEWAY NV40 NV44 NV48 19V 3,42 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222435/fonte-carregador-para-gateway-nv40-nv44-nv48-19v-3-42-479-voltagem-de-entrada
2613,FONTE CARREGADOR PARA ACER TRAVELMATE S7200 19V 3.42A 65W 479 - 110V/220V (BIVOLT),"R$ 78,99",https://www.kabum.com.br//produto/222436/fonte-carregador-para-acer-travelmate-s7200-19v-3-42a-65w-479-110v-220v-bivolt-
2614,FONTE CARREGADOR PARA ACER GATEWAY LT41 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222437/fonte-carregador-para-acer-gateway-lt41-19v-3-42a-65w-479-voltagem-de-entrada
2615,FONTE CARREGADOR PARA NOTEBOOK ACER ASPIRE E5-475 19V 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222438/fonte-carregador-para-notebook-acer-aspire-e5-475-19v-479-voltagem-de-entrada
2616,"FONTE CARREGADOR PARA ACER ASPIRE ASS3-391 19V 3,42A 65W 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222439/fonte-carregador-para-acer-aspire-ass3-391-19v-3-42a-65w-479-voltagem-de-entrada
2617,"FONTE CARREGADOR PARA ACER ASPIRRE E1-572-6484 19V 3,42 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222440/fonte-carregador-para-acer-aspirre-e1-572-6484-19v-3-42-479-voltagem-de-entrada
2618,FONTE CARREGADOR PARA ACER ASPIRE 5720 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222441/fonte-carregador-para-acer-aspire-5720-19v-3-42a-65w-479-voltagem-de-entrada
2619,FONTE CARREGADOR PARA NOTEBOOK ACER ASPIRE E5-474G 19V 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222442/fonte-carregador-para-notebook-acer-aspire-e5-474g-19v-479-voltagem-de-entrada
2620,FONTE CARREGADOR P/ ACER ASPIRE ASF5-573G 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222443/fonte-carregador-p-acer-aspire-asf5-573g-19v-3-42a-65w-479-voltagem-de-entrada
2621,FONTE CARREGADOR PARA ACER ASPIRE V5-431 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222444/fonte-carregador-para-acer-aspire-v5-431-19v-3-42a-65w-479-voltagem-de-entrada
2622,FONTE CARREGADOR PARA ACER ASPIRE M3-581T 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222445/fonte-carregador-para-acer-aspire-m3-581t-19v-3-42a-65w-479-voltagem-de-entrada
2623,"FONTE CARREGADOR PARA ACER ASPIRE E1-571 19V 3,42A 65W 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222446/fonte-carregador-para-acer-aspire-e1-571-19v-3-42a-65w-479-voltagem-de-entrada
2624,"FONTE CARREGADOR PARA ACER ASPIRE ES1-311 19V 3,42A 65W 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222448/fonte-carregador-para-acer-aspire-es1-311-19v-3-42a-65w-479-voltagem-de-entrada
2625,"FONTE CARREGADOR PARA ACER ASPIRRE E1-572-6870 19V 3,42 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222449/fonte-carregador-para-acer-aspirre-e1-572-6870-19v-3-42-479-voltagem-de-entrada
2626,FONTE CARREGADOR PARA ACER ASPIRE 5520 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/222450/fonte-carregador-para-acer-aspire-5520-19v-3-42a-65w-479-voltagem-de-entrada
2627,FONTE DE NOTEBOOK SAMSUNG S-01 HOOPSON 19V 3.16A PLUG 5.5 X 3.0 MM,"R$ 61,46",https://www.kabum.com.br//produto/224082/fonte-de-notebook-samsung-s-01-hoopson-19v-3-16a-plug-5-5-x-3-0-mm
2628,FONTE CARREGADOR PARA ACER ASPIRE ES1-572 ES1-533 65W 479 - 110V/220V (BIVOLT),"R$ 78,99",https://www.kabum.com.br//produto/222249/fonte-carregador-para-acer-aspire-es1-572-es1-533-65w-479-110v-220v-bivolt-
2629,"FONTE CARREGADOR PARA ACER ASPIRRE E1-572P-6468 19V 3,42 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/222398/fonte-carregador-para-acer-aspirre-e1-572p-6468-19v-3-42-479-voltagem-de-entrada
2630,FONTE CARREGADOR PARA ACER ASPIRE 5 A515-52-54MR 65W 479 - 110V/220V (BIVOLT),"R$ 78,99",https://www.kabum.com.br//produto/222220/fonte-carregador-para-acer-aspire-5-a515-52-54mr-65w-479-110v-220v-bivolt-
2631,FONTE CARREGADOR PARA ACER ASPIRE 5330 19V 3.42A 65W 479,"R$ 78,99",https://www.kabum.com.br//produto/222229/fonte-carregador-para-acer-aspire-5330-19v-3-42a-65w-479
2632,FONTE CARREGADOR PARA ACER GATEWAY PA-1650-86 3.42A 65W 479 - 110V/220V (BIVOLT),"R$ 78,99",https://www.kabum.com.br//produto/222246/fonte-carregador-para-acer-gateway-pa-1650-86-3-42a-65w-479-110v-220v-bivolt-
2633,PELÍCULA MAGNÉTICA DE PRIVACIDADE PARA MACBOOK PRO RETINA 13.3´´ (2012-2015) A1425 / A1502 - GSHIELD,"R$ 284,02",https://www.kabum.com.br//produto/206446/pelicula-magnetica-de-privacidade-para-macbook-pro-retina-13-3-2012-2015-a1425-a1502-gshield
2634,CASE PARA NOTEBOOK ATÉ 15´´ POÁ BRANCO GOLDENTEC,"R$ 62,60",https://www.kabum.com.br//produto/229709/case-para-notebook-ate-15-poa-branco-goldentec
2635,"NOTEBOOK HP COMPAQ PRESARIO CQ-27, INTEL CORE I3, TELA 14"", 4GB, SSD 240GB, LINUX","R$ 3.769,00",https://www.kabum.com.br//produto/203803/notebook-hp-compaq-presario-cq-27-intel-core-i3-tela-14-4gb-ssd-240gb-linux
2636,"NOTEBOOK ACER A514-53 - TELA 14, INTEL I3 1005G1, RAM 12GB, SSD 128GB, WINDOWS 10 PROFESSIONAL","R$ 4.232,99",https://www.kabum.com.br//produto/202141/notebook-acer-a514-53-tela-14-intel-i3-1005g1-ram-12gb-ssd-128gb-windows-10-professional
2637,"NOTEBOOK DELL I15 3501-A70P - TELA 15.6, INTEL I7 1165G7, 8GB, SSD 256GB, GEFORCE MX330, WINDOWS 10","R$ 6.499,00",https://www.kabum.com.br//produto/202207/notebook-dell-i15-3501-a70p-tela-15-6-intel-i7-1165g7-8gb-ssd-256gb-geforce-mx330-windows-10
2638,"NOTEBOOK ACER 14'', INTEL I3 1005G1, 20GB, SSD 256GB, WINDOWS 10 PROFESSIONAL - A514-53","R$ 4.912,99",https://www.kabum.com.br//produto/201266/notebook-acer-14-intel-i3-1005g1-20gb-ssd-256gb-windows-10-professional-a514-53
2639,"NOTEBOOK DELL INSPIRON - TELA 15.6, INTEL I5 1135G7, RAM 8GB, SSD 256GB, INTEL IRIS XE GRAPHICS, WINDOWS 10, PRETO","R$ 4.450,00",https://www.kabum.com.br//produto/203460/notebook-dell-inspiron-tela-15-6-intel-i5-1135g7-ram-8gb-ssd-256gb-intel-iris-xe-graphics-windows-10-preto
2640,"NOTEBOOK VAIO FE14 - TELA 14 FULL HD - INTEL I3 1005G1, 8GB, SSD 128GB, LINUX - VJFE43F11X - B0331H","R$ 3.399,99",https://www.kabum.com.br//produto/203822/notebook-vaio-fe14-tela-14-full-hd-intel-i3-1005g1-8gb-ssd-128gb-linux-vjfe43f11x-b0331h
2641,"NOTEBOOK POSITIVO MOTION C4128E, INTEL CELERON DUAL-CORE, SSD 128GB, TELA 14"", WINDOWS 10 HOME, CINZA - INCLUI MICROSOFT 365","R$ 1.952,07",https://www.kabum.com.br//produto/236284/notebook-positivo-motion-c4128e-intel-celeron-dual-core-ssd-128gb-tela-14-windows-10-home-cinza-inclui-microsoft-365
2642,FONTE CARREGADOR PARA ACER ASPIRE V5-122P-0408 19V 3.42A 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/239315/fonte-carregador-para-acer-aspire-v5-122p-0408-19v-3-42a-479-voltagem-de-entrada
2643,FONTE CARREGADOR PARA ACER ASPIRE F3-573 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/239314/fonte-carregador-para-acer-aspire-f3-573-19v-3-42a-65w-479-voltagem-de-entrada
2644,FONTE CARREGADOR PARA ACER ASPIRE E1-421-0_BR899 19V 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/239940/fonte-carregador-para-acer-aspire-e1-421-0_br899-19v-65w-479-voltagem-de-entrada
2645,FONTE CARREGADOR P/ ACER ASPIRE ES1 ES1-411 19V 3.42 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/239975/fonte-carregador-p-acer-aspire-es1-es1-411-19v-3-42-65w-479-voltagem-de-entrada
2646,"FONTE CARREGADOR PARA ACER TRAVELMATE 2440 19V 3,42A 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/239976/fonte-carregador-para-acer-travelmate-2440-19v-3-42a-479-voltagem-de-entrada
2647,"FONTE CARREGADOR P/ ACER GATEWAY PA-1650-86 3,42A 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/239300/fonte-carregador-p-acer-gateway-pa-1650-86-3-42a-479-voltagem-de-entrada
2648,FONTE CARREGADOR ACER ASPIRE 2000 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/240218/fonte-carregador-acer-aspire-2000-19v-3-42a-65w-479-voltagem-de-entrada
2649,"FONTE CARREGADOR PARA ACER ASPIRE NE56R13 19V 3,42A 65W 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/240221/fonte-carregador-para-acer-aspire-ne56r13-19v-3-42a-65w-479-voltagem-de-entrada
2650,"FONTE CARREGADOR PARA ACER ASPIRE E5-574 N15Q1 19V 65W 479, VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/240222/fonte-carregador-para-acer-aspire-e5-574-n15q1-19v-65w-479-voltagem-de-entrada
2651,FONTE CARREGADOR PARA ACER ASPIRE 3680 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/240223/fonte-carregador-para-acer-aspire-3680-19v-3-42a-65w-479-voltagem-de-entrada
2652,"FONTE CARREGADOR PARA ACER TRAVELMATE 2420 19V 3,42A 65W 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/240224/fonte-carregador-para-acer-travelmate-2420-19v-3-42a-65w-479-voltagem-de-entrada
2653,FONTE CARREGADOR P/ ACER TRAVELMATE 2400 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/240226/fonte-carregador-p-acer-travelmate-2400-19v-3-42a-65w-479-voltagem-de-entrada
2654,"FONTE CARREGADOR PARA ACER GATEWAY LT2206H 19V 3,42A 65W 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/240227/fonte-carregador-para-acer-gateway-lt2206h-19v-3-42a-65w-479-voltagem-de-entrada
2655,FONTE CARREGADOR PARA ACER ASPIRE M5-481T 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/240230/fonte-carregador-para-acer-aspire-m5-481t-19v-3-42a-65w-479-voltagem-de-entrada
2656,"FONTE CARREGADOR PARA ACER ASPIRE V3-551 19V 3,42A 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/240231/fonte-carregador-para-acer-aspire-v3-551-19v-3-42a-479-voltagem-de-entrada
2657,FONTE CARREGADOR ACER ASPIRE 1690 SERIES 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/240232/fonte-carregador-acer-aspire-1690-series-19v-3-42a-65w-479-voltagem-de-entrada
2658,FONTE CARREGADOR P/ ACER ASPIRE 910 SERIES 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/240233/fonte-carregador-p-acer-aspire-910-series-19v-3-42a-65w-479-voltagem-de-entrada
2659,FONTE CARREGADOR ACER ASPIRE ES1-572-31EP 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/239316/fonte-carregador-acer-aspire-es1-572-31ep-19v-3-42a-65w-479-voltagem-de-entrada
2660,FONTE CARREGADOR P ACER ASPIRE E5-571-52ZK 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/241150/fonte-carregador-p-acer-aspire-e5-571-52zk-19v-3-42a-65w-479-voltagem-de-entrada
2661,"CHROMEBOOK LENOVO 100E 2ª GERAÇÃO, INTEL CELERON N4020, 4GB, 32GB, 11.6"" HD, CHROME OS, PRETO","R$ 1.766,07",https://www.kabum.com.br//produto/208446/chromebook-lenovo-100e-2-geracao-intel-celeron-n4020-4gb-32gb-11-6-hd-chrome-os-preto
2662,"NOTEBOOK HP 250 G7 - TELA 15.6 HD, INTEL I5 8265U, RAM 8GB, SSD 256GB, WINDOWS 10","R$ 3.899,00",https://www.kabum.com.br//produto/208583/notebook-hp-250-g7-tela-15-6-hd-intel-i5-8265u-ram-8gb-ssd-256gb-windows-10
2663,"NOTEBOOK SAMSUNG BOOK 11 INTEL CORE I3-1115G4, 4GB RAM, 256GB SSD, 15.6'' FULL HD, LINUX, CINZA CHUMBO","R$ 4.087,18",https://www.kabum.com.br//produto/208749/notebook-samsung-book-11-intel-core-i3-1115g4-4gb-ram-256gb-ssd-15-6-full-hd-linux-cinza-chumbo
2664,"VAIO FE14, CORE I3 10A GERAÇÃO, 4GB, SSD 128GB, TELA 14 FULL HD, LINUX - CHUMBO","R$ 3.034,49",https://www.kabum.com.br//produto/244137/vaio-fe14-core-i3-10a-geracao-4gb-ssd-128gb-tela-14-full-hd-linux-chumbo
2665,"NOTEBOOK ASUS, WINDOWS 10,  CINZA, TELA 15.6, INTEL I5, RAM 8GB, SSD 256GB,  X543UA-GQ3213T","R$ 3.347,07",https://www.kabum.com.br//produto/210858/notebook-asus-windows-10-cinza-tela-15-6-intel-i5-ram-8gb-ssd-256gb-x543ua-gq3213t
2666,FONTE CARREGADOR P/ ACER GATEWAY ADP-50GB 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/241083/fonte-carregador-p-acer-gateway-adp-50gb-19v-3-42a-65w-479-voltagem-de-entrada
2667,FONTE CARREGADOR PARA ACER ASPIRE E5-523 19V 3.42A 65W 479 - PRETO - 110V/220V (BIVOLT),"R$ 78,99",https://www.kabum.com.br//produto/241090/fonte-carregador-para-acer-aspire-e5-523-19v-3-42a-65w-479-preto-110v-220v-bivolt-
2668,"FONTE CARREGADOR PARA ACER ASPIRE E3-112 19V 3,42A 65W 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/241110/fonte-carregador-para-acer-aspire-e3-112-19v-3-42a-65w-479-voltagem-de-entrada
2669,"NOTEBOOK ASUS CINZA, TELA 15.6 FULL HD, INTEL I3, RAM 8GB, SSD 256GB, WINDOWS 10 - X543UA","R$ 4.003,49",https://www.kabum.com.br//produto/210916/notebook-asus-cinza-tela-15-6-full-hd-intel-i3-ram-8gb-ssd-256gb-windows-10-x543ua
2670,"NOTEBOOK ACER A514-53 - TELA 14, INTEL I3 1005G1, 12GB, SSD 128GB + HD 1TB, WINDOWS 10 PRO","R$ 4.683,49",https://www.kabum.com.br//produto/211022/notebook-acer-a514-53-tela-14-intel-i3-1005g1-12gb-ssd-128gb-hd-1tb-windows-10-pro
2671,"NOTEBOOK SAMSUNG BOOK DUAL CORE 6305, MEMORIA 12GB, SSD 240GB, TELA 15.6 POLEGADAS, WINDOWS 10","R$ 3.189,00",https://www.kabum.com.br//produto/244173/notebook-samsung-book-dual-core-6305-memoria-12gb-ssd-240gb-tela-15-6-polegadas-windows-10
2672,"NOTEBOOK LENOVO ULTRAFINO IDEAPAD S145, DUAL CORE N4000, MEMÓRIA 4GB, SSD 120GB, WINDOWS 10","R$ 2.990,00",https://www.kabum.com.br//produto/244302/notebook-lenovo-ultrafino-ideapad-s145-dual-core-n4000-memoria-4gb-ssd-120gb-windows-10
2673,"NOTEBOOK ACER ASPIRE DUAL CORE N4000, MEMÓRIA DE 8GB, SSD 120GB, 15.6 POLEGADAS, WINDOWS 10","R$ 2.949,00",https://www.kabum.com.br//produto/244367/notebook-acer-aspire-dual-core-n4000-memoria-de-8gb-ssd-120gb-15-6-polegadas-windows-10
2674,FONTE CARREGADOR COMPATIVEL COM SAMSUNG ATIV SMART PC 500T 12V 3.33A MM 684,"R$ 115,60",https://www.kabum.com.br//produto/250260/fonte-carregador-compativel-com-samsung-ativ-smart-pc-500t-12v-3-33a-mm-684
2675,FONTE CARREGADOR PARA NOTEBOOK BESTBATTERY POSITIVO BB20-TO19-B25,"R$ 64,35",https://www.kabum.com.br//produto/251024/fonte-carregador-para-notebook-bestbattery-positivo-bb20-to19-b25
2676,PELÍCULA MAGNÉTICA DE PRIVACIDADE PARA MACBOOK AIR 11.6´´ A1370 / A1465 - GSHIELD,"R$ 207,55",https://www.kabum.com.br//produto/226978/pelicula-magnetica-de-privacidade-para-macbook-air-11-6-a1370-a1465-gshield
2677,"FONTE CARREGADOR P/ DELL FJ05H 19,5V 9.23A 180W 821","R$ 255,90",https://www.kabum.com.br//produto/214584/fonte-carregador-p-dell-fj05h-19-5v-9-23a-180w-821
2678,"FONTE CARREGADOR P STUDIO XPS 14 L412Z 19,5V 9.23A 180W MM 821","R$ 255,90",https://www.kabum.com.br//produto/214589/fonte-carregador-p-studio-xps-14-l412z-19-5v-9-23a-180w-mm-821
2679,"FONTE CARREGADOR PARA DELL GAMER 15-7559-A10 19,5V 9.23A 180W 821","R$ 255,90",https://www.kabum.com.br//produto/214630/fonte-carregador-para-dell-gamer-15-7559-a10-19-5v-9-23a-180w-821
2680,"FONTE CARREGADOR PARA ACER ASPIRE 5750 P5WE0 19V 3.42A 479, VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/250437/fonte-carregador-para-acer-aspire-5750-p5we0-19v-3-42a-479-voltagem-de-entrada
2681,FONTE PARA ACER ASPIRE 5552-7819 5732Z-4392 5733Z-4477 5742Z  479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/250436/fonte-para-acer-aspire-5552-7819-5732z-4392-5733z-4477-5742z-479-voltagem-de-entrada
2682,FONTE CARREGADOR P ACER ASPIRE F5-573-59TV 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/250438/fonte-carregador-p-acer-aspire-f5-573-59tv-19v-3-42a-65w-479-voltagem-de-entrada
2683,FONTE CARREGADOR PARA ACER 5350-2645 19V 3.42A 65W 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/250439/fonte-carregador-para-acer-5350-2645-19v-3-42a-65w-479-voltagem-de-entrada
2684,FONTE CARREGADOR ACER / MEGAWARE MEGANOTE 4129 19V 3.42A 479 - VOLTAGEM DE ENTRADA,"R$ 78,99",https://www.kabum.com.br//produto/250440/fonte-carregador-acer-megaware-meganote-4129-19v-3-42a-479-voltagem-de-entrada
2685,"FONTE CARREGADOR PARA ACER GATEWAY NE56R31U 19V 3,42A 479 - VOLTAGEM DE ENTRADA","R$ 78,99",https://www.kabum.com.br//produto/250441/fonte-carregador-para-acer-gateway-ne56r31u-19v-3-42a-479-voltagem-de-entrada
2686,"FONTE CARREGADOR P STUDIO XPS 15 L521X 19,5V 9.23A 180W MM 821","R$ 255,90",https://www.kabum.com.br//produto/214666/fonte-carregador-p-studio-xps-15-l521x-19-5v-9-23a-180w-mm-821
2687,"FONTE CARREGADOR P ACER ASPIRE S7-392-6832 19V 3,42A 65W 688","R$ 78,90",https://www.kabum.com.br//produto/240225/fonte-carregador-p-acer-aspire-s7-392-6832-19v-3-42a-65w-688
2688,"FONTE CARREGADOR DELL ALIENWARE M15X R2 19,5V 9.23A 180W 821","R$ 255,90",https://www.kabum.com.br//produto/214772/fonte-carregador-dell-alienware-m15x-r2-19-5v-9-23a-180w-821
2689,"FONTE CARREGADOR P/ DELL 5N11KJ 19,5V 9.23A 180W 821","R$ 255,90",https://www.kabum.com.br//produto/214775/fonte-carregador-p-dell-5n11kj-19-5v-9-23a-180w-821
2690,"FONTE CARREGADOR P/ DELL PRECISION M90 19,5V 9.23A 180W 821","R$ 255,90",https://www.kabum.com.br//produto/214781/fonte-carregador-p-dell-precision-m90-19-5v-9-23a-180w-821
